"","pm1","pm2.5","resp","pm10","total","date"
"1",0,0,0,0,0,2019-09-05 07:30:58
"2",0,0,0,0,0,2019-09-05 07:31:08
"3",0,0,0,0,0,2019-09-05 07:31:18
"4",0,0,0,0,0,2019-09-05 07:31:28
"5",0,0,0,0,0,2019-09-05 07:31:38
"6",0,0,0,0,0,2019-09-05 07:31:48
"7",0,0,0,0,0,2019-09-05 07:31:58
"8",0,0,0,0,0,2019-09-05 07:32:08
"9",0,0,0,0,0,2019-09-05 07:32:18
"10",0,0,0,0,0,2019-09-05 07:32:28
"11",0,0,0,0,0.001,2019-09-05 07:32:38
"12",0,0,0,0,0,2019-09-05 07:32:48
"13",0,0,0,0,0,2019-09-05 07:32:58
"14",0,0,0,0,0,2019-09-05 07:33:08
"15",0,0,0,0,0,2019-09-05 07:33:18
"16",0,0,0,0,0,2019-09-05 07:33:28
"17",0,0,0,0,0,2019-09-05 07:33:38
"18",0,0,0,0,0,2019-09-05 07:33:48
"19",0,0,0,0,0,2019-09-05 07:33:58
"20",0,0,0,0,0,2019-09-05 07:34:08
"21",0,0,0,0,0,2019-09-05 07:34:18
"22",0,0,0,0,0,2019-09-05 07:34:28
"23",0,0,0,0,0,2019-09-05 07:34:38
"24",0,0,0,0,0,2019-09-05 07:34:48
"25",0,0,0,0,0,2019-09-05 07:34:58
"26",0,0,0,0,0,2019-09-05 07:35:08
"27",0,0,0,0,0,2019-09-05 07:35:18
"28",0,0,0,0,0,2019-09-05 07:35:28
"29",0,0,0,0,0,2019-09-05 07:35:38
"30",0,0,0,0,0,2019-09-05 07:35:48
"31",0,0,0,0,0,2019-09-05 07:35:58
"32",0,0,0,0,0,2019-09-05 07:36:08
"33",0,0,0,0,0,2019-09-05 07:36:18
"34",0,0,0,0,0,2019-09-05 07:36:28
"35",0,0,0,0,0,2019-09-05 07:36:38
"36",0,0,0,0,0,2019-09-05 07:36:48
"37",0,0,0,0,0,2019-09-05 07:36:58
"38",0,0,0,0,0,2019-09-05 07:37:08
"39",0,0,0,0,0,2019-09-05 07:37:18
"40",0,0,0,0,0,2019-09-05 07:37:28
"41",0,0,0,0,0,2019-09-05 07:37:38
"42",0,0,0,0,0,2019-09-05 07:37:48
"43",0,0,0,0,0,2019-09-05 07:37:58
"44",0,0,0,0,0,2019-09-05 07:38:08
"45",0,0,0,0,0,2019-09-05 07:38:18
"46",0,0,0,0,0,2019-09-05 07:38:28
"47",0,0,0,0,0,2019-09-05 07:38:38
"48",0.006,0.006,0.006,0.006,0.006,2019-09-05 07:38:48
"49",0.017,0.017,0.017,0.017,0.017,2019-09-05 07:38:58
"50",0.024,0.025,0.025,0.025,0.025,2019-09-05 07:39:08
"51",0.016,0.018,0.018,0.019,0.019,2019-09-05 07:39:18
"52",0.007,0.008,0.008,0.008,0.008,2019-09-05 07:39:28
"53",0.007,0.007,0.007,0.008,0.008,2019-09-05 07:39:38
"54",0.007,0.008,0.008,0.008,0.008,2019-09-05 07:39:48
"55",0.007,0.008,0.008,0.009,0.009,2019-09-05 07:39:58
"56",0.006,0.007,0.007,0.007,0.007,2019-09-05 07:40:08
"57",0.007,0.007,0.008,0.008,0.008,2019-09-05 07:40:18
"58",0.005,0.006,0.007,0.007,0.007,2019-09-05 07:40:28
"59",0.001,0.001,0.001,0.001,0.001,2019-09-05 07:40:38
"60",0,0,0,0,0,2019-09-05 07:40:48
"61",0,0,0,0,0,2019-09-05 07:40:58
"62",0,0,0,0,0,2019-09-05 07:41:08
"63",0,0,0,0,0,2019-09-05 07:41:18
"64",-0.001,-0.001,-0.001,-0.001,-0.001,2019-09-05 07:41:28
"65",-0.001,-0.001,-0.001,-0.001,-0.001,2019-09-05 07:41:38
"66",-0.001,-0.001,-0.001,-0.001,-0.001,2019-09-05 07:41:48
"67",-0.001,-0.001,-0.001,-0.001,-0.001,2019-09-05 07:41:58
"68",-0.001,-0.001,-0.001,-0.001,-0.001,2019-09-05 07:42:08
"69",0,0,0,0,0,2019-09-05 07:42:18
"70",0,0,0,0,0,2019-09-05 07:42:28
"71",0,0,0,0,0,2019-09-05 07:42:38
"72",0,0,0,0,0,2019-09-05 07:42:48
"73",0,0,0,0,0,2019-09-05 07:42:58
"74",0,0,0,0,0,2019-09-05 07:43:08
"75",0,0,0,0,0,2019-09-05 07:43:18
"76",0,0,0,0,0,2019-09-05 07:43:28
"77",0,0,0,0,0,2019-09-05 07:43:38
"78",0,0,0,0,0,2019-09-05 07:43:48
"79",0,0,0,0,0,2019-09-05 07:43:58
"80",0,0,0,0,0,2019-09-05 07:44:08
"81",0,0,0,0,0,2019-09-05 07:44:18
"82",0,0,0,0,0,2019-09-05 07:44:28
"83",0.003,0.003,0.003,0.003,0.003,2019-09-05 07:44:38
"84",0.05,0.051,0.051,0.051,0.051,2019-09-05 07:44:48
"85",0.092,0.094,0.095,0.096,0.096,2019-09-05 07:44:58
"86",0.098,0.101,0.102,0.103,0.106,2019-09-05 07:45:08
"87",0.097,0.1,0.101,0.101,0.109,2019-09-05 07:45:18
"88",0.096,0.099,0.1,0.102,0.102,2019-09-05 07:45:28
"89",0.048,0.049,0.05,0.05,0.05,2019-09-05 07:45:38
"90",0.019,0.02,0.02,0.022,0.022,2019-09-05 07:45:48
"91",0.008,0.008,0.008,0.008,0.008,2019-09-05 07:45:58
"92",0.004,0.004,0.004,0.004,0.004,2019-09-05 07:46:08
"93",0.004,0.004,0.004,0.004,0.004,2019-09-05 07:46:18
"94",0.006,0.006,0.006,0.006,0.006,2019-09-05 07:46:28
"95",0.023,0.025,0.026,0.028,0.03,2019-09-05 07:46:38
"96",0.03,0.033,0.034,0.035,0.036,2019-09-05 07:46:48
"97",0.032,0.035,0.036,0.037,0.037,2019-09-05 07:46:58
"98",0.016,0.018,0.019,0.021,0.022,2019-09-05 07:47:08
"99",0.005,0.006,0.006,0.008,0.008,2019-09-05 07:47:18
"100",0.005,0.006,0.006,0.006,0.006,2019-09-05 07:47:28
"101",0.004,0.005,0.005,0.005,0.005,2019-09-05 07:47:38
"102",0.004,0.005,0.005,0.006,0.006,2019-09-05 07:47:48
"103",0.012,0.013,0.014,0.015,0.015,2019-09-05 07:47:58
"104",0.027,0.031,0.032,0.034,0.034,2019-09-05 07:48:08
"105",0.028,0.031,0.032,0.034,0.034,2019-09-05 07:48:18
"106",0.029,0.032,0.033,0.04,0.04,2019-09-05 07:48:28
"107",0.017,0.018,0.019,0.02,0.02,2019-09-05 07:48:38
"108",0.006,0.007,0.008,0.009,0.009,2019-09-05 07:48:48
"109",0.006,0.007,0.008,0.009,0.009,2019-09-05 07:48:58
"110",0.005,0.006,0.007,0.007,0.007,2019-09-05 07:49:08
"111",0.005,0.006,0.007,0.007,0.007,2019-09-05 07:49:18
"112",0.005,0.006,0.007,0.007,0.007,2019-09-05 07:49:28
"113",0.018,0.021,0.022,0.023,0.023,2019-09-05 07:49:38
"114",0.058,0.067,0.07,0.074,0.076,2019-09-05 07:49:48
"115",0.067,0.077,0.081,0.089,0.091,2019-09-05 07:49:58
"116",0.069,0.079,0.084,0.091,0.091,2019-09-05 07:50:08
"117",0.063,0.073,0.077,0.082,0.085,2019-09-05 07:50:18
"118",0.026,0.031,0.033,0.033,0.035,2019-09-05 07:50:28
"119",0.011,0.014,0.014,0.015,0.015,2019-09-05 07:50:38
"120",0.01,0.011,0.012,0.013,0.013,2019-09-05 07:50:48
"121",0.009,0.011,0.012,0.013,0.013,2019-09-05 07:50:58
"122",0.008,0.01,0.011,0.011,0.011,2019-09-05 07:51:08
"123",0.01,0.012,0.012,0.013,0.013,2019-09-05 07:51:18
"124",0.035,0.04,0.043,0.046,0.046,2019-09-05 07:51:28
"125",0.048,0.055,0.058,0.061,0.061,2019-09-05 07:51:38
"126",0.051,0.058,0.06,0.063,0.063,2019-09-05 07:51:48
"127",0.044,0.049,0.052,0.057,0.057,2019-09-05 07:51:58
"128",0.015,0.018,0.019,0.02,0.02,2019-09-05 07:52:08
"129",0.006,0.007,0.007,0.009,0.009,2019-09-05 07:52:18
"130",0.003,0.005,0.005,0.005,0.005,2019-09-05 07:52:28
"131",0.003,0.004,0.005,0.005,0.005,2019-09-05 07:52:38
"132",0.003,0.004,0.004,0.005,0.005,2019-09-05 07:52:48
"133",0.008,0.01,0.01,0.011,0.011,2019-09-05 07:52:58
"134",0.022,0.025,0.027,0.028,0.028,2019-09-05 07:53:08
"135",0.025,0.028,0.03,0.031,0.031,2019-09-05 07:53:18
"136",0.027,0.03,0.031,0.032,0.032,2019-09-05 07:53:28
"137",0.024,0.027,0.028,0.029,0.029,2019-09-05 07:53:38
"138",0.01,0.012,0.013,0.013,0.013,2019-09-05 07:53:48
"139",0.003,0.003,0.004,0.004,0.004,2019-09-05 07:53:58
"140",0,0,0.001,0.001,0.001,2019-09-05 07:54:08
"141",0,0,0,0,0,2019-09-05 07:54:18
"142",0,0.001,0.001,0.001,0.001,2019-09-05 07:54:28
"143",0.013,0.015,0.016,0.017,0.019,2019-09-05 07:54:38
"144",0.019,0.022,0.023,0.024,0.025,2019-09-05 07:54:48
"145",0.02,0.023,0.023,0.025,0.025,2019-09-05 07:54:58
"146",0.02,0.023,0.024,0.025,0.025,2019-09-05 07:55:08
"147",0.02,0.022,0.024,0.024,0.024,2019-09-05 07:55:18
"148",0.019,0.021,0.022,0.023,0.023,2019-09-05 07:55:28
"149",0.019,0.022,0.023,0.025,0.029,2019-09-05 07:55:38
"150",0.019,0.022,0.023,0.024,0.024,2019-09-05 07:55:48
"151",0.019,0.021,0.022,0.023,0.023,2019-09-05 07:55:58
"152",0.019,0.021,0.022,0.024,0.024,2019-09-05 07:56:08
"153",0.018,0.021,0.022,0.023,0.023,2019-09-05 07:56:18
"154",0.019,0.021,0.022,0.022,0.022,2019-09-05 07:56:28
"155",0.018,0.02,0.02,0.021,0.021,2019-09-05 07:56:38
"156",0.018,0.02,0.021,0.021,0.021,2019-09-05 07:56:48
"157",0.018,0.02,0.021,0.021,0.021,2019-09-05 07:56:58
"158",0.017,0.02,0.021,0.021,0.021,2019-09-05 07:57:08
"159",0.016,0.018,0.019,0.02,0.02,2019-09-05 07:57:18
"160",0.017,0.02,0.02,0.021,0.022,2019-09-05 07:57:28
"161",0.017,0.019,0.02,0.02,0.022,2019-09-05 07:57:38
"162",0.017,0.019,0.02,0.02,0.02,2019-09-05 07:57:48
"163",0.017,0.019,0.019,0.021,0.021,2019-09-05 07:57:58
"164",0.017,0.019,0.02,0.02,0.02,2019-09-05 07:58:08
"165",0.017,0.019,0.02,0.021,0.021,2019-09-05 07:58:18
"166",0.016,0.018,0.019,0.02,0.02,2019-09-05 07:58:28
"167",0.016,0.018,0.019,0.019,0.019,2019-09-05 07:58:38
"168",0.016,0.018,0.018,0.019,0.019,2019-09-05 07:58:48
"169",0.014,0.016,0.017,0.018,0.018,2019-09-05 07:58:58
"170",0.008,0.01,0.01,0.01,0.01,2019-09-05 07:59:08
"171",0.008,0.009,0.01,0.011,0.011,2019-09-05 07:59:18
"172",0.008,0.009,0.009,0.009,0.009,2019-09-05 07:59:28
"173",0.008,0.009,0.009,0.009,0.009,2019-09-05 07:59:38
"174",0.008,0.009,0.009,0.009,0.009,2019-09-05 07:59:48
"175",0.008,0.009,0.01,0.01,0.01,2019-09-05 07:59:58
"176",0.007,0.008,0.009,0.009,0.009,2019-09-05 08:00:08
"177",0.008,0.009,0.009,0.009,0.009,2019-09-05 08:00:18
"178",0.004,0.005,0.005,0.005,0.005,2019-09-05 08:00:28
"179",0.004,0.004,0.005,0.005,0.005,2019-09-05 08:00:38
"180",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:00:48
"181",0.004,0.004,0.005,0.005,0.005,2019-09-05 08:00:58
"182",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:01:08
"183",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:01:18
"184",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:01:28
"185",0.003,0.003,0.004,0.004,0.004,2019-09-05 08:01:38
"186",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:01:48
"187",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:01:58
"188",0.003,0.004,0.004,0.004,0.004,2019-09-05 08:02:08
"189",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:02:18
"190",0,0,0,0,0,2019-09-05 08:02:28
"191",0,0,0,0,0,2019-09-05 08:02:38
"192",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:02:48
"193",0.009,0.009,0.009,0.009,0.009,2019-09-05 08:02:58
"194",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:03:08
"195",0.005,0.006,0.006,0.006,0.006,2019-09-05 08:03:18
"196",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:03:28
"197",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:03:38
"198",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:03:48
"199",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:03:58
"200",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:04:08
"201",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:04:18
"202",0.05,0.05,0.05,0.05,0.063,2019-09-05 08:04:28
"203",0.044,0.044,0.044,0.044,0.044,2019-09-05 08:04:38
"204",0.041,0.041,0.041,0.041,0.041,2019-09-05 08:04:48
"205",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:04:58
"206",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:05:08
"207",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:05:18
"208",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:05:28
"209",0.004,0.005,0.005,0.005,0.005,2019-09-05 08:05:38
"210",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:05:48
"211",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:05:58
"212",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:06:08
"213",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:06:18
"214",0.014,0.014,0.014,0.014,0.014,2019-09-05 08:06:28
"215",0.012,0.012,0.012,0.012,0.012,2019-09-05 08:06:38
"216",0.011,0.011,0.011,0.011,0.011,2019-09-05 08:06:48
"217",0.003,0.003,0.003,0.003,0.003,2019-09-05 08:06:58
"218",0.001,0.002,0.002,0.002,0.002,2019-09-05 08:07:08
"219",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:07:18
"220",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:07:28
"221",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:07:38
"222",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:07:48
"223",0.016,0.016,0.016,0.016,0.016,2019-09-05 08:07:58
"224",0.018,0.018,0.018,0.018,0.018,2019-09-05 08:08:08
"225",0.016,0.016,0.016,0.016,0.016,2019-09-05 08:08:18
"226",0.013,0.013,0.013,0.013,0.013,2019-09-05 08:08:28
"227",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:08:38
"228",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:08:48
"229",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:08:58
"230",0.006,0.007,0.007,0.007,0.007,2019-09-05 08:09:08
"231",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:09:18
"232",0.006,0.007,0.007,0.007,0.007,2019-09-05 08:09:28
"233",0.035,0.036,0.036,0.036,0.036,2019-09-05 08:09:38
"234",0.031,0.031,0.031,0.031,0.031,2019-09-05 08:09:48
"235",0.028,0.029,0.029,0.029,0.029,2019-09-05 08:09:58
"236",0.014,0.015,0.015,0.015,0.015,2019-09-05 08:10:08
"237",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:10:18
"238",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:10:28
"239",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:10:38
"240",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:10:48
"241",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:10:58
"242",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:11:08
"243",0.029,0.029,0.029,0.029,0.029,2019-09-05 08:11:18
"244",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:11:28
"245",0.021,0.022,0.022,0.022,0.022,2019-09-05 08:11:38
"246",0.007,0.007,0.007,0.008,0.008,2019-09-05 08:11:48
"247",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:11:58
"248",0,0,0,0,0,2019-09-05 08:12:08
"249",0,0,0,0,0,2019-09-05 08:12:18
"250",0,0,0,0,0,2019-09-05 08:12:28
"251",0,0,0,0,0,2019-09-05 08:12:38
"252",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:12:48
"253",0.031,0.031,0.031,0.031,0.031,2019-09-05 08:12:58
"254",0.029,0.029,0.029,0.029,0.029,2019-09-05 08:13:08
"255",0.028,0.029,0.029,0.029,0.029,2019-09-05 08:13:18
"256",0.027,0.027,0.027,0.027,0.027,2019-09-05 08:13:28
"257",0.027,0.027,0.027,0.027,0.027,2019-09-05 08:13:38
"258",0.026,0.026,0.026,0.026,0.026,2019-09-05 08:13:48
"259",0.026,0.026,0.026,0.026,0.026,2019-09-05 08:13:58
"260",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:14:08
"261",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:14:18
"262",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:14:28
"263",0.025,0.025,0.025,0.025,0.025,2019-09-05 08:14:38
"264",0.024,0.024,0.024,0.024,0.024,2019-09-05 08:14:48
"265",0.024,0.024,0.024,0.024,0.024,2019-09-05 08:14:58
"266",0.023,0.023,0.023,0.023,0.023,2019-09-05 08:15:08
"267",0.023,0.023,0.023,0.023,0.023,2019-09-05 08:15:18
"268",0.023,0.023,0.023,0.023,0.023,2019-09-05 08:15:28
"269",0.023,0.023,0.023,0.023,0.023,2019-09-05 08:15:38
"270",0.022,0.022,0.022,0.022,0.022,2019-09-05 08:15:48
"271",0.022,0.022,0.022,0.022,0.022,2019-09-05 08:15:58
"272",0.021,0.021,0.021,0.021,0.021,2019-09-05 08:16:08
"273",0.016,0.016,0.016,0.016,0.016,2019-09-05 08:16:18
"274",0.009,0.009,0.009,0.009,0.009,2019-09-05 08:16:28
"275",0.009,0.009,0.009,0.009,0.009,2019-09-05 08:16:38
"276",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:16:48
"277",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:16:58
"278",0.007,0.007,0.007,0.008,0.008,2019-09-05 08:17:08
"279",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:17:18
"280",0.007,0.008,0.008,0.008,0.008,2019-09-05 08:17:28
"281",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:17:38
"282",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:17:48
"283",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:17:58
"284",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:18:08
"285",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:18:18
"286",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:18:28
"287",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:18:38
"288",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:18:48
"289",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:18:58
"290",0.005,0.006,0.006,0.006,0.006,2019-09-05 08:19:08
"291",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:19:18
"292",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:19:28
"293",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:19:38
"294",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:19:48
"295",0.004,0.005,0.005,0.005,0.005,2019-09-05 08:19:58
"296",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:20:08
"297",0.009,0.01,0.01,0.01,0.01,2019-09-05 08:20:18
"298",0.01,0.01,0.01,0.01,0.01,2019-09-05 08:20:28
"299",0.01,0.01,0.01,0.01,0.01,2019-09-05 08:20:38
"300",0.009,0.009,0.009,0.009,0.009,2019-09-05 08:20:48
"301",0.008,0.008,0.008,0.008,0.008,2019-09-05 08:20:58
"302",0.007,0.007,0.007,0.008,0.008,2019-09-05 08:21:08
"303",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:21:18
"304",0.007,0.007,0.007,0.007,0.007,2019-09-05 08:21:28
"305",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:21:38
"306",0.006,0.006,0.006,0.006,0.006,2019-09-05 08:21:48
"307",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:21:58
"308",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:22:08
"309",0.005,0.005,0.005,0.005,0.005,2019-09-05 08:22:18
"310",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:22:28
"311",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:22:38
"312",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:22:48
"313",0.004,0.004,0.004,0.004,0.004,2019-09-05 08:22:58
"314",0.003,0.003,0.003,0.003,0.003,2019-09-05 08:23:08
"315",0.003,0.003,0.003,0.003,0.003,2019-09-05 08:23:18
"316",0.003,0.003,0.003,0.003,0.003,2019-09-05 08:23:28
"317",0.003,0.003,0.003,0.003,0.003,2019-09-05 08:23:38
"318",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:23:48
"319",0.002,0.003,0.003,0.003,0.003,2019-09-05 08:23:58
"320",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:24:08
"321",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:24:18
"322",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:24:28
"323",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:24:38
"324",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:24:48
"325",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:24:58
"326",0.002,0.002,0.002,0.002,0.002,2019-09-05 08:25:08
"327",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:25:18
"328",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:25:28
"329",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:25:38
"330",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:25:48
"331",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:25:58
"332",0.001,0.001,0.001,0.001,0.001,2019-09-05 08:26:08
"333",0,0,0,0,0,2019-09-05 08:26:18
"334",0,0,0,0,0,2019-09-05 08:26:28
"335",0,0,0,0,0,2019-09-05 08:26:38
"336",0,0,0,0,0,2019-09-05 08:26:48
"337",0,0,0,0,0,2019-09-05 08:26:58
"338",0,0,0,0,0,2019-09-05 08:27:08
"339",0,0,0,0,0,2019-09-05 08:27:18
"340",0,0,0,0,0,2019-09-05 08:27:28
"341",0,0,0,0,0,2019-09-05 08:27:38
"342",0,0,0,0,0,2019-09-05 08:27:48
"343",0,0,0,0,0,2019-09-05 08:27:58
"344",0,0,0,0,0,2019-09-05 08:28:08
"345",0,0,0,0,0,2019-09-05 08:28:18
"346",0,0,0,0,0,2019-09-05 08:28:28
"347",0,0,0,0,0,2019-09-05 08:28:38
"348",0,0,0,0,0,2019-09-05 08:28:48
"349",0,0,0,0,0,2019-09-05 08:28:58
"350",0,0,0,0,0,2019-09-05 08:29:08
"351",0,0,0,0,0,2019-09-05 08:29:18
"352",0,0,0,0,0,2019-09-05 08:29:28
"353",0,0,0,0,0,2019-09-05 08:29:38
"354",0,0,0,0,0,2019-09-05 08:29:48
"355",0,0,0,0,0,2019-09-05 08:29:58
"356",0,0,0,0,0,2019-09-05 08:30:08
"357",0,0,0,0,0,2019-09-05 08:30:18
"358",0,0,0,0,0,2019-09-05 08:30:28
"359",0,0,0,0,0,2019-09-05 08:30:38
"360",0,0,0,0,0,2019-09-05 08:30:48
"361",0,0,0,0,0,2019-09-05 08:30:58
"362",0,0,0,0,0,2019-09-05 08:31:08
"363",0,0,0,0,0,2019-09-05 08:31:18
"364",0,0,0,0,0,2019-09-05 08:31:28
"365",0,0,0,0,0,2019-09-05 08:31:38
"366",0,0,0,0,0,2019-09-05 08:31:48
"367",0,0,0,0,0,2019-09-05 08:31:58
"368",0,0,0,0,0,2019-09-05 08:32:08
"369",0,0,0,0,0,2019-09-05 08:32:18
"370",0,0,0,0,0,2019-09-05 08:32:28
"371",0,0,0,0,0,2019-09-05 08:32:38
"372",0,0,0,0,0,2019-09-05 08:32:48
"373",0,0,0,0,0,2019-09-05 08:32:58
"374",0,0,0,0,0,2019-09-05 08:33:08
